city,code,code1,code2,name,field,date,date1,amount,layer,year,road
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,53.98,202011,1,"180,000",1,1983,삼성로4길 17
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202011,2,"188,000",10,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202011,2,"221,000",14,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202011,7,"204,000",2,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202011,7,"177,000",1,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202011,17,"234,500",6,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,73.26,202011,7,"207,000",14,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,202011,21,"175,000",10,1983,개포로 516
서울특별시 강남구 개포동,649,649,0,경남1,123.28,202011,1,"260,000",12,1984,언주로 110
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,202011,14,"136,000",10,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202011,16,"139,000",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202011,23,"135,000",14,1992,개포로109길 9
서울특별시 강남구 개포동,653,653,0,현대1차101동~106동,128.62,202011,11,"200,000",1,1984,개포로 303
서울특별시 강남구 개포동,653,653,0,현대1차101동~106동,177.19,202011,15,"278,000",10,1984,개포로 303
서울특별시 강남구 논현동,225-6,225,6,논현 아이파크,59.75,202011,16,"115,000",12,2020,언주로 615
서울특별시 강남구 논현동,105,105,0,동현아파트 1~6,84.92,202011,2,"165,000",14,1985,언주로146길 18
서울특별시 강남구 논현동,Jul-79,79,7,한양빌라트,129.6,202011,4,"113,000",4,1998,논현로140길 22
서울특별시 강남구 논현동,105-4,105,4,한진로즈힐,84.94,202011,5,"144,000",6,2004,도산대로46길 21
서울특별시 강남구 논현동,261-8,261,8,현대넥서스 A동,163.2,202011,14,"180,000",7,1997,학동로42길 60
서울특별시 강남구 대치동,891-23,891,23,대우아이빌명문가(891-23),34.2,202011,25,"33,000",11,2004,선릉로90길 56
서울특별시 강남구 대치동,1014-3,1014,3,대치삼성,59.88,202011,19,"179,000",2,2000,도곡로78길 22
서울특별시 강남구 대치동,888,888,0,대치아이파크,119.58,202011,10,"329,500",16,2008,선릉로 222
서울특별시 강남구 대치동,506,506,0,선경1차(1동-7동),136.68,202011,17,"350,000",7,1983,삼성로 151
서울특별시 강남구 대치동,506,506,0,선경2차(8동-12동),127.75,202011,2,"332,500",8,1985,삼성로 151
서울특별시 강남구 대치동,65,65,0,쌍용대치2,84.49,202011,10,"190,000",3,1983,영동대로 220
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),30.46,202011,23,"35,800",6,2004,테헤란로 428
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202011,10,"153,000",9,2005,논현로 209
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,114.9931,202011,11,"320,000",13,2006,선릉로 221
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202011,16,"285,000",6,2006,선릉로 221
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9231,202011,24,"284,500",15,2006,선릉로 221
서울특별시 강남구 도곡동,966,966,0,매봉삼성,83.49,202011,11,"155,000",2,1999,언주로 203
서울특별시 강남구 도곡동,467-7,467,7,아카데미스위트1,128.74,202011,2,"180,000",39,2004,언주로30길 21
서울특별시 강남구 도곡동,467-7,467,7,아카데미스위트1,122.07,202011,3,"178,800",18,2004,언주로30길 21
서울특별시 강남구 도곡동,952-14,952,14,원팰리스,58.7,202011,20,"33,000",1,2003,남부순환로351길 23
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,137.24,202011,2,"280,000",49,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,137.24,202011,5,"293,000",35,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,84.16,202011,11,"220,000",32,2002,언주로30길 56
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스3,163.702,202011,17,"327,000",27,2004,언주로30길 26
서울특별시 강남구 도곡동,464,464,0,한신(개포),83.86,202011,25,"218,000",8,1985,언주로 123
서울특별시 강남구 도곡동,464,464,0,한신(개포),59.48,202011,25,"194,000",4,1985,언주로 123
서울특별시 강남구 도곡동,464,464,0,한신(개포),59.48,202011,25,"185,000",1,1985,언주로 123
서울특별시 강남구 도곡동,464,464,0,한신(개포),52.72,202011,27,"180,000",9,1985,언주로 123
서울특별시 강남구 삼성동,103-22,103,22,래미안삼성1차,106.98,202011,14,"230,000",6,2006,영동대로114길 56
서울특별시 강남구 삼성동,03월 02일,3,2,삼성동씨엘케이,99.47,202011,17,"155,000",3,2002,학동로 410
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"88,770",9,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,5,"125,320",7,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"85,110",6,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"91,520",11,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202011,5,"124,550",7,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"82,360",2,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202011,5,"137,080",14,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,5,"127,960",10,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202011,5,"117,990",3,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"86,940",8,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,6,"131,920",11,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,6,"121,370",4,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,6,"85,110",5,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,6,"86,940",7,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,6,"85,110",6,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,6,"86,940",7,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202011,6,"124,550",8,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,9,"127,960",9,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,9,"122,680",6,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,9,"91,520",11,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,10,"122,680",5,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,10,"82,360",3,1997,학동로 408
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202011,10,"131,100",11,1997,학동로 408
서울특별시 강남구 삼성동,Mar-75,75,3,우림루미아트,111.15,202011,20,"150,000",5,2005,봉은사로81길 8
서울특별시 강남구 수서동,537,537,0,강남 더샵 포레스트,124.5802,202011,13,"238,000",11,2016,광평로34길 35
서울특별시 강남구 수서동,537,537,0,강남 더샵 포레스트,146.7139,202011,24,"277,500",5,2016,광평로34길 35
서울특별시 강남구 수서동,746,746,0,까치마을,34.44,202011,2,"89,200",15,1993,광평로19길 10
서울특별시 강남구 수서동,746,746,0,까치마을,49.5,202011,2,"111,910",15,1993,광평로19길 10
서울특별시 강남구 수서동,746,746,0,까치마을,49.5,202011,4,"133,000",14,1993,광평로19길 10
서울특별시 강남구 수서동,746,746,0,까치마을,34.44,202011,5,"89,000",14,1993,광평로19길 10
서울특별시 강남구 수서동,746,746,0,까치마을,34.44,202011,11,"90,000",13,1993,광평로19길 10
서울특별시 강남구 수서동,746,746,0,까치마을,49.5,202011,19,"129,500",7,1993,광평로19길 10
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202011,3,"167,000",5,1997,광평로31길 27
서울특별시 강남구 수서동,708,708,0,삼익,84.48,202011,13,"153,000",10,1992,광평로51길 27
서울특별시 강남구 수서동,708,708,0,삼익,60,202011,23,"129,000",9,1992,광평로51길 27
서울특별시 강남구 수서동,712,712,0,수서한아름,97.63,202011,3,"164,000",2,1993,광평로51길 22
서울특별시 강남구 신사동,649-5,649,5,알파임하우스1,242.16,202011,27,"360,000",6,2002,언주로164길 20
서울특별시 강남구 압구정동,433,433,0,신현대11차,183.41,202011,3,"463,000",7,1983,압구정로 151
서울특별시 강남구 압구정동,433,433,0,신현대11차,183.41,202011,4,"420,000",2,1983,압구정로 151
서울특별시 강남구 압구정동,434,434,0,신현대12차,107.16,202011,16,"260,000",10,1982,압구정로 151
서울특별시 강남구 압구정동,426,426,0,신현대9차,111.38,202011,16,"280,000",5,1982,압구정로 151
서울특별시 강남구 압구정동,489,489,0,한양3,117.26,202011,2,"266,000",4,1978,압구정로 321
서울특별시 강남구 압구정동,484,484,0,한양6,106.71,202011,3,"250,000",8,1980,압구정로 313
서울특별시 강남구 압구정동,484,484,0,한양6,106.71,202011,16,"236,000",3,1980,압구정로 313
서울특별시 강남구 압구정동,484,484,0,한양6,106.71,202011,17,"241,500",6,1980,압구정로 313
서울특별시 강남구 압구정동,456,456,0,"현대6차(78~81,83,84,86,87동)",144.2,202011,4,"375,000",9,1978,압구정로 201
서울특별시 강남구 압구정동,481,481,0,현대8차(성수현대:91~95동),107.64,202011,4,"250,000",4,1980,압구정로 309
서울특별시 강남구 압구정동,481,481,0,현대8차(성수현대:91~95동),111.5,202011,16,"236,500",2,1980,압구정로 309
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,84.991,202011,15,"243,000",8,2005,선릉로69길 20
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,84.991,202011,26,"250,000",5,2005,선릉로69길 20
서울특별시 강남구 역삼동,796-29,796,29,강남서해더블루,71.26,202011,3,"88,000",4,2012,논현로63길 16
서울특별시 강남구 역삼동,796-29,796,29,강남서해더블루,71.26,202011,20,"83,000",3,2012,논현로63길 16
서울특별시 강남구 역삼동,716-3,716,3,개나리SK뷰,127.27,202011,10,"320,000",14,2012,역삼로 315-1
서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,59.505,202011,19,"70,000",22,2002,언주로 427
서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,36.96,202011,23,"42,500",13,2002,언주로 427
서울특별시 강남구 역삼동,762-3,762,3,래미안그레이튼(진달래2차),120.37,202011,2,"270,000",27,2010,도곡로43길 21
서울특별시 강남구 역삼동,713-11,713,11,역삼 I'PARK,28.246,202011,4,"80,000",8,2006,역삼로 307
서울특별시 강남구 역삼동,713-11,713,11,역삼 I'PARK,28.246,202011,20,"81,800",8,2006,역삼로 307
서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202011,2,"183,000",3,2005,선릉로69길 19
서울특별시 강남구 역삼동,735-15,735,15,이스턴오피스텔,15.25,202011,23,"19,000",15,2014,테헤란로14길 13
서울특별시 강남구 역삼동,635-5,635,5,풍림 지오빌,32.95,202011,23,"33,000",6,2002,테헤란로5길 36
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,202011,25,"202,000",4,1984,개포로110길 43
서울특별시 강남구 일원동,626,626,0,삼성,84.67,202011,6,"150,000",1,1986,개포로124길 27
서울특별시 강남구 일원동,719,719,0,푸른마을 아파트 101동~111동,59.76,202011,11,"145,000",3,1994,일원로14길 25
서울특별시 강남구 자곡동,611,611,0,래미안강남힐즈,91.96,202011,3,"172,000",12,2014,자곡로 101
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,2,"84,950",4,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,2,"85,200",5,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,2,"74,050",7,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,3,"76,300",15,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.92,202011,3,"96,700",6,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,3,"88,250",13,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,4,"87,150",10,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,4,"74,150",4,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,4,"75,450",9,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.89,202011,4,"86,350",14,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,6,"76,000",13,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,6,"85,750",6,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.89,202011,6,"86,700",14,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,6,"77,050",13,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,7,"138,000",7,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.89,202011,9,"82,900",4,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,10,"76,200",11,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,10,"88,250",11,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,10,"77,050",12,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,10,"84,850",7,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,11,"82,750",1,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.89,202011,11,"86,700",11,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,11,"86,700",10,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,13,"84,400",5,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,13,"83,650",2,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,13,"76,200",11,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,13,"83,550",1,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.92,202011,14,"139,000",6,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.83,202011,16,"91,450",2,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.83,202011,16,"92,000",3,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.92,202011,16,"98,200",9,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.89,202011,16,"86,150",15,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,17,"85,550",7,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,18,"86,800",10,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.92,202011,18,"98,750",10,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.83,202011,18,"95,200",9,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,18,"75,350",8,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,20,"87,850",11,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,20,"74,250",8,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,20,"74,050",4,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,20,"82,000",1,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,23,"83,500",4,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.96,202011,23,"99,150",15,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.96,202011,23,"94,000",1,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.83,202011,23,"96,400",11,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,23,"72,600",2,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.92,202011,24,"95,650",4,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,24,"88,150",11,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,24,"72,700",3,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.96,202011,24,"95,850",4,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,24,"86,350",7,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,25,"73,250",4,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,25,"88,250",11,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,25,"82,050",1,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,27,"73,100",3,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,30,"82,550",2,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,30,"86,500",9,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,30,"88,000",12,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202011,30,"82,150",1,2014,자곡로 175
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202011,30,"72,750",4,2014,자곡로 175
서울특별시 강남구 청담동,Dec-76,76,12,라테라스 청담,35.31,202011,9,"80,000",6,2018,학동로81길 9
서울특별시 강남구 청담동,42,42,0,삼성청담아파트,114.83,202011,4,"195,000",6,1999,학동로 405
서울특별시 강남구 청담동,42,42,0,삼성청담아파트,59.99,202011,8,"149,900",10,1999,학동로 405
서울특별시 강남구 청담동,65,65,0,진흥아파트,145.69,202011,4,"267,000",12,1984,학동로87길 9
서울특별시 강남구 청담동,65,65,0,진흥아파트,180.67,202011,12,"270,000",12,1984,학동로87길 9
서울특별시 강남구 청담동,30-33,30,33,청담대림e-편한세상,81.84,202011,6,"179,000",9,2002,학동로77길 27
서울특별시 강동구 강일동,665,665,0,강일리버파크1단지,59.87,202011,20,"51,000",9,2009,아리수로93가길 25
서울특별시 강동구 강일동,668,668,0,강일리버파크2단지,84.53,202011,5,"92,700",10,2009,아리수로97길 68
서울특별시 강동구 강일동,674,674,0,강일리버파크3단지,59.7,202011,7,"83,000",12,2009,아리수로93길 40
서울특별시 강동구 강일동,673,673,0,강일리버파크4단지,84.83,202011,11,"95,000",4,2009,아리수로97길 19
서울특별시 강동구 강일동,686,686,0,강일리버파크7단지,84.53,202011,29,"89,000",4,2009,아리수로98길 25
서울특별시 강동구 고덕동,499,499,0,고덕 아이파크,84.98,202011,4,"153,500",6,2011,동남로79길 26
서울특별시 강동구 고덕동,499,499,0,고덕 아이파크,59.99,202011,5,"126,000",8,2011,동남로79길 26
서울특별시 강동구 고덕동,499,499,0,고덕 아이파크,84.98,202011,7,"150,000",15,2011,동남로79길 26
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,73.87,202011,3,"150,000",10,2019,고덕로 333
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.78,202011,4,"132,800",10,2019,고덕로 333
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,73.87,202011,4,"149,500",8,2019,고덕로 333
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.24,202011,7,"168,000",22,2019,고덕로 333
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.028,202011,18,"124,500",13,2019,고덕로 333
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,84.9,202011,3,"162,500",9,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,97.26,202011,5,"160,000",21,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,84.83,202011,8,"155,000",35,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,84.9,202011,9,"147,500",15,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,84.9,202011,11,"153,500",15,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,59.23,202011,14,"127,000",11,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,84.83,202011,17,"156,000",31,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,59.23,202011,17,"117,000",10,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,97,202011,21,"158,500",2,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,59.35,202011,21,"125,000",15,2016,아리수로50길 50
서울특별시 강동구 고덕동,688,688,0,고덕래미안 힐스테이트아파트,84.9,202011,23,"160,000",9,2016,아리수로50길 50
서울특별시 강동구 길동,474,474,0,강동LG자이,147.17,202011,11,"149,000",18,2003,천호대로 1239
서울특별시 강동구 길동,456-3,456,3,강동큐브,12.49,202011,20,"9,500",9,2013,천호대로175길 16
서울특별시 강동구 길동,415-13,415,13,강동큐브(2차),15.12,202011,12,"12,300",10,2013,진황도로 85
서울특별시 강동구 길동,415-13,415,13,강동큐브(2차),15.12,202011,13,"12,000",11,2013,진황도로 85
서울특별시 강동구 길동,415-13,415,13,강동큐브(2차),15.12,202011,20,"10,500",8,2013,진황도로 85
서울특별시 강동구 길동,415-13,415,13,강동큐브(2차),14.32,202011,26,"13,000",12,2013,진황도로 85
서울특별시 강동구 길동,413-11,413,11,경지 Arium,14.33,202011,7,"20,500",5,2019,천호대로177길 40
서울특별시 강동구 길동,389-9,389,9,광남캐스빌(389-9),84.51,202011,3,"66,500",9,2005,천중로44길 75
서울특별시 강동구 길동,383-8,383,8,노블레스(383-8),122.49,202011,20,"75,500",7,2004,성안로 182
서울특별시 강동구 길동,349-1,349,1,다성이즈빌(349-1),17.2,202011,27,"14,200",6,2012,천중로 200
서울특별시 강동구 길동,365-1,365,1,라인,59.94,202011,13,"60,000",9,1998,천중로50길 48-12
서울특별시 강동구 길동,365-1,365,1,라인,59.94,202011,13,"59,500",17,1998,천중로50길 48-12
서울특별시 강동구 길동,53,53,0,삼익파크맨션,59.65,202011,1,"69,000",4,1982,명일로 293
서울특별시 강동구 길동,53,53,0,삼익파크맨션,95.96,202011,4,"109,000",10,1982,명일로 293
서울특별시 강동구 길동,53,53,0,삼익파크맨션,62.91,202011,6,"84,000",8,1982,명일로 286
서울특별시 강동구 길동,53,53,0,삼익파크맨션,59.65,202011,20,"77,300",8,1982,명일로 293
서울특별시 강동구 길동,53,53,0,삼익파크맨션,63.32,202011,30,"85,000",4,1982,명일로 286
서울특별시 강동구 길동,160,160,0,신동아,85.46,202011,6,"120,000",5,1983,천중로 264
서울특별시 강동구 길동,384-5,384,5,에이치비골드빌(103동),83.11,202011,18,"74,500",11,2004,성안로 170
서울특별시 강동구 길동,415-16,415,16,청광플러스원큐브3차,13.265,202011,11,"11,500",10,2014,진황도로 87
서울특별시 강동구 길동,415-16,415,16,청광플러스원큐브3차,15.243,202011,23,"14,000",11,2014,진황도로 87
서울특별시 강동구 길동,415-16,415,16,청광플러스원큐브3차,13.265,202011,25,"10,100",17,2014,진황도로 87
서울특별시 강동구 길동,470,470,0,현대1,59.94,202011,2,"68,500",1,1996,천호대로 1231
서울특별시 강동구 길동,343-2,343,2,현대웰하임(201동),18.528,202011,6,"11,000",6,2012,천중로49가길 56
서울특별시 강동구 둔촌동,490-3,490,3,다원애버니아,81.87,202011,9,"45,000",2,2004,양재대로98길 26
서울특별시 강동구 둔촌동,630,630,0,둔촌푸르지오,84.92,202011,6,"121,000",5,2010,명일로 172
서울특별시 강동구 둔촌동,630,630,0,둔촌푸르지오,84.9,202011,13,"128,500",8,2010,명일로 172
서울특별시 강동구 둔촌동,630,630,0,둔촌푸르지오,59.98,202011,28,"110,000",13,2010,명일로 172
서울특별시 강동구 둔촌동,544,544,0,라이프101동(544)102동(544-1),84.71,202011,18,"74,000",6,1993,풍성로65길 29
서울특별시 강동구 둔촌동,555,555,0,신동아파밀리에,59.4,202011,6,"89,000",12,2002,양재대로96길 79
서울특별시 강동구 둔촌동,90,90,0,청원파크빌,84.78,202011,7,"76,000",7,2003,명일로 143
서울특별시 강동구 둔촌동,603,603,0,프라자,83.4,202011,9,"100,000",15,1984,천호대로 1240
서울특별시 강동구 둔촌동,611,611,0,한솔솔파크,106.79,202011,28,"109,000",10,2003,천호대로198길 36
서울특별시 강동구 둔촌동,04월 30일,30,4,현대1차아파트,84.36,202011,2,"106,000",2,1984,동남로49길 57
서울특별시 강동구 둔촌동,04월 30일,30,4,현대1차아파트,84.36,202011,14,"112,300",11,1984,동남로49길 57
서울특별시 강동구 둔촌동,04월 30일,30,4,현대1차아파트,84.36,202011,16,"110,000",9,1984,동남로49길 57
서울특별시 강동구 둔촌동,04월 30일,30,4,현대1차아파트,84.36,202011,21,"112,000",10,1984,동남로49길 57
서울특별시 강동구 둔촌동,04월 30일,30,4,현대1차아파트,84.36,202011,26,"110,000",6,1984,동남로49길 57
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,59.11,202011,3,"122,000",23,2019,양재대로 1650
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,59.11,202011,21,"126,500",13,2019,양재대로 1650
서울특별시 강동구 명일동,332,332,0,명일엘지,59.79,202011,9,"76,000",22,1999,상암로51길 61
서울특별시 강동구 명일동,332,332,0,명일엘지,59.79,202011,13,"80,000",13,1999,상암로51길 61
서울특별시 강동구 명일동,270,270,0,삼익가든,117.76,202011,5,"137,000",5,1984,상암로 225
서울특별시 강동구 명일동,270,270,0,삼익가든,57.01,202011,18,"87,000",2,1984,상암로 224
